257;s4_niep;0.3085552032;-1.134145036;3874.6453567
258;s4_parz;2.9233234916;-5.353523232;4212.335044
259;s4_niep;1.931039181;-0.933182601;4205.0819023
260;s4_parz;1.3835557617;-15.08051187;3886.1567259
261;s4_niep;0.8313019289;-17.47010581;3772.5899975
262;s4_parz;2.5032013867;-10.5661742;3557.6255851
263;s4_niep;1.8878153082;-0.480032803;4157.4412119
264;s4_parz;2.1484920919;7.261330165;3654.672775
265;s4_niep;2.8174534723;-2.444834925;4264.2604513
266;s4_parz;1.8617644021;4.7812103328;4023.0744463
267;s4_niep;0.5634358053;-19.28772637;3474.3863819
268;s4_parz;1.5683827012;-11.5997287;4014.8860454
269;s4_niep;2.8634539879;0.1391079058;4471.1296844
270;s4_parz;-0.016649713;17.465612856;3963.5390634
271;s4_niep;3.7205251454;-18.87356054;3850.8871304
272;s4_parz;2.5830477269;-28.06729725;4367.4419537
273;s4_niep;0.1334912973;-17.50496386;4345.3218154
274;s4_parz;2.8067453978;-11.66163299;4259.9546777
275;s4_niep;0.8092393301;-9.157124742;4101.2664495
276;s4_parz;2.9602214466;9.6762261861;4044.6112339
277;s4_niep;0.7227710885;7.3075197788;4329.8397527
278;s4_parz;3.3625833883;5.32358081;4384.2446589
279;s4_niep;1.2402547916;-6.888291403;4024.5957132
280;s4_parz;3.8128768964;-14.76959863;4101.5598062
281;s4_niep;1.1601195387;21.327118284;4277.7428585
282;s4_parz;3.3151933487;3.9057012966;4478.6616701
283;s4_niep;3.509571234;-0.819898095;4341.2601294
284;s4_parz;0.3300589455;1.0485427898;4257.7534475
285;s4_niep;2.4125700167;11.790714319;4437.0111648
286;s4_parz;0.6753254513;-2.826498086;4278.8311827
287;s4_niep;2.0258759242;4.6474577655;3984.4893891
288;s4_parz;-0.984768324;-2.723574171;3788.3505186
289;s4_niep;3.0423018364;-5.767826804;4233.4401901
290;s4_parz;2.6189869133;-18.47787873;4199.0150805
291;s4_niep;2.0917137433;-12.64931894;4375.1011602
292;s4_parz;0.3255703199;9.6350390433;4132.098089
293;s4_niep;1.9614125881;-1.740559259;4858.4495782
294;s4_parz;3.0229854519;-3.653352139;4092.7529669
295;s4_niep;0.5834041646;0.9765335105;4148.6092788
296;s4_parz;0.6227861851;-21.75098744;4212.9074786
297;s4_niep;0.393608249;17.989960296;4130.8207179
298;s4_parz;0.925389586;5.3267278409;4189.4169883
299;s4_niep;0.0969330213;6.987404349;4888.7440778
300;s4_parz;0.8863830515;-8.832986695;4051.6309831
301;s4_niep;-0.105713013;2.3976802495;4448.7413869
302;s4_parz;1.3904669901;10.02470382;4457.9008111
303;s4_niep;-0.948041302;-1.132975403;4810.9760989
304;s4_parz;1.698716306;6.1209723181;4799.288398
305;s4_niep;-0.717283093;9.9045140678;4446.5600118
306;s4_parz;1.9935088581;7.9272218854;4378.1136503
307;s4_niep;2.8774942485;-34.94485464;4555.7270174
308;s4_parz;3.9674467044;19.017250536;4904.444111
309;s4_niep;1.7065264795;3.4953837109;4283.694989
310;s4_parz;2.1955380962;8.1080237944;4816.9239364
311;s4_niep;3.3519267833;2.1600425563;4839.7397877
312;s4_parz;-0.899427846;-1.751208394;4690.4616922
313;s4_niep;0.1154034553;10.715945339;4572.5822444
314;s4_parz;2.8950599818;-8.792667284;4851.2618459
315;s4_niep;0.1465962143;1.1739672004;4419.4262283
316;s4_parz;-0.500592747;-0.50820146;4328.8522013
317;s4_niep;-0.352121211;-15.55972088;5015.4074735
318;s4_parz;1.4776500359;6.857936804;4842.6120789
319;s4_niep;1.7431507352;-18.00982987;5132.3465966
320;s4_parz;1.4624185322;-0.647403099;5005.6070528
321;s4_niep;1.1369997329;-23.97332103;4989.4541153
322;s4_parz;1.7762564098;-3.474935188;4866.8325892
323;s4_niep;0.9802792426;22.136647949;5282.9235858
324;s4_parz;1.4281848792;-23.66398764;4724.0245403
325;s4_niep;-0.988179535;-5.714049523;5502.7988327
326;s4_parz;1.0378188356;-2.508109415;5202.1904017
327;s4_niep;3.3307103656;9.5900364316;4962.6194976
328;s4_parz;1.1409700937;-1.06560419;4944.8594625
329;s4_niep;0.3608918136;9.2752440536;4949.9017588
330;s4_parz;3.8452046001;-2.63951572;4814.8121065
331;s4_niep;2.4118299062;7.3755798411;5455.2248785
332;s4_parz;0.7909144921;-6.19375288;4887.1282053
333;s4_niep;2.2734379351;-8.525949511;4511.9729984
334;s4_parz;3.2587409165;7.0590525966;4713.4566097
335;s4_niep;1.3203065513;3.6295592996;4651.0383141
336;s4_parz;0.5217913461;11.413705989;5287.5084429
337;s4_niep;1.9039515988;15.396193937;5106.4827793
338;s4_parz;2.8022459316;-0.420220641;5983.5506334
339;s4_niep;-0.570543556;14.646474611;5049.736384
340;s4_parz;1.6425810892;2.1760351152;4965.8148988
341;s4_niep;1.3704535688;-13.27578468;5580.4547239
342;s4_parz;1.1696735323;-7.961839726;5419.073357
343;s4_niep;3.6835484866;-11.32594848;5594.1724728
344;s4_parz;2.3425773416;0.6437463513;5380.0922263
345;s4_niep;3.6101878977;2.7660824259;5396.3920907
346;s4_parz;1.0926988437;-7.677486324;4873.0588008
347;s4_niep;2.2375155102;15.36470134;5446.5156253
348;s4_parz;-0.971780784;12.523851529;4670.6331411
349;s4_niep;2.144801491;2.5997801439;5373.6879776
350;s4_parz;1.0455157743;-3.760685092;5321.3667729
351;s4_niep;3.8954279208;6.2634141715;5782.7042465
352;s4_parz;1.0264031375;22.379391526;5061.0197654
353;s4_niep;1.3074579715;-6.770467729;5048.1931504
354;s4_parz;2.0245651459;1.1149651798;5941.5412359
355;s4_niep;2.5015037649;-8.781806714;5586.1396522
356;s4_parz;-0.431166593;-7.585739971;5267.8223413
357;s4_niep;2.1753836564;2.7980283804;5342.8853127
358;s4_parz;2.3298095494;7.7257885072;5091.1658466
359;s4_niep;-0.730799871;-15.34585857;6003.9641754
360;s4_parz;2.3815293216;-0.315499035;5731.8194331
361;s4_niep;-0.477033573;-5.699864924;5007.9867311
362;s4_parz;-0.154867201;-4.916163786;5527.0793611
363;s4_niep;1.663263901;9.7236549548;5982.1033233
364;s4_parz;3.8716708156;-6.164349624;5438.4527901
365;s4_niep;1.5640334061;-5.745392094;5028.2715825
366;s4_parz;0.0628130222;26.369911008;5660.5029143
367;s4_niep;2.5756202571;7.4709986952;5438.3008863
368;s4_parz;3.70867838;0.9918677774;5298.8410362
369;s4_niep;3.8592853406;-7.438406563;6414.9196178
370;s4_parz;0.1921209568;-2.528003973;5411.366757
371;s4_niep;3.5889673776;-6.566954566;5599.0939783
372;s4_parz;3.6128566515;-2.373043132;5804.4629087
373;s4_niep;1.0014189822;-4.9864562;5093.8037286
374;s4_parz;2.5262271871;12.159373129;5551.2442681
375;s4_niep;-0.892030584;-6.790908906;5516.2930155
376;s4_parz;3.0183120146;19.07364354;5257.7031275
377;s4_niep;2.1875357512;2.1687438349;5873.5619725
378;s4_parz;-0.839021428;-0.503006442;5655.0339064
379;s4_niep;1.6805357485;-23.11758122;5670.761928
380;s4_parz;2.3985670672;-23.19324156;5784.0521436
381;s4_niep;1.8171360273;-5.48097774;5803.3386704
382;s4_parz;2.3982161355;16.410788849;5892.9114954
383;s4_niep;0.3252667158;10.838621392;6373.7216556
384;s4_parz;-0.859672857;13.778448991;5444.5946769
385;s4_niep;-0.26828834;-5.73257997;5880.7751441
386;s4_parz;1.1331985002;6.6152824675;6275.1454495
387;s4_niep;1.5969803834;-4.282791484;5491.5681378
388;s4_parz;-0.66312163;-13.34690556;5344.3462942
389;s4_niep;1.6325115038;15.319571217;5714.1768836
390;s4_parz;0.8207271848;-7.275067865;5766.9902529
391;s4_niep;0.8584806201;-22.04414377;5795.7664446
392;s4_parz;-0.063890245;-3.522495557;6055.5264077
393;s4_niep;0.9973215121;27.181058151;5998.7517931
394;s4_parz;0.6337203009;3.9328780022;5722.3439289
395;s4_niep;0.9767763521;6.9386224651;6267.0938744
396;s4_parz;3.9929553084;-19.64451235;5875.7361403
397;s4_niep;3.6572065259;1.6009881315;5909.528072
398;s4_parz;2.6776923149;17.115059535;5421.6810412
399;s4_niep;2.9607301326;-3.04734446;6039.6518936
400;s4_parz;2.9092318732;-12.07480096;6128.5467661
401;s4_niep;3.4251170868;-0.906246604;5990.4849033
402;s4_parz;2.3131052662;5.1408803052;6513.2097381
403;s4_niep;-0.403907035;-3.796740862;6296.1161868
404;s4_parz;0.2081673258;0.8067375348;6547.4678537
405;s4_niep;2.0456757257;6.9917245898;5840.233496
406;s4_parz;1.2434238145;-1.413022636;5410.9180694
407;s4_niep;2.7096082856;8.2922453749;6745.4261353
408;s4_parz;2.1578295204;5.0752131364;6354.7382129
409;s4_niep;2.6434614582;-1.132677;6495.30202
410;s4_parz;1.5357826462;-9.768069436;5514.649564
411;s4_niep;2.5535317839;9.0039058618;6326.4774276
412;s4_parz;1.7205062763;11.294708855;6250.0655094
413;s4_niep;-0.285244033;-7.134329857;6472.8647905
414;s4_parz;0.1686443985;11.201956896;6239.2446037
415;s4_niep;3.5260383512;3.3203352654;6220.7594525
416;s4_parz;1.7167300287;2.9636184692;6784.5005478
417;s4_niep;3.7021637436;1.8314527542;6417.7611497
418;s4_parz;3.6352817862;-10.67533412;7194.1548399
419;s4_niep;1.3035081999;-2.990494567;5756.7026606
420;s4_parz;1.5599544251;12.330780693;6031.0617566
421;s4_niep;2.1091409214;-0.343226522;6518.3281671
422;s4_parz;1.8168821208;11.168378723;5762.9261929
423;s4_niep;-0.292605049;4.6319178271;7232.4645387
424;s4_parz;-0.247829211;-9.308204454;6509.0388807
425;s4_niep;0.9391888645;16.969682808;6580.10153
426;s4_parz;0.0263336664;1.8938072529;6839.1175107
427;s4_niep;3.1115913559;3.5613222337;6127.2134358
428;s4_parz;3.4292545875;-6.640970789;5911.5688583
429;s4_niep;-0.487073093;23.419818865;5852.1590201
430;s4_parz;1.403726977;-3.303525373;5346.0604444
431;s4_niep;0.129997003;9.8567770679;6273.0461029
432;s4_parz;-0.219445258;14.875744155;6276.6026217
433;s4_niep;3.2923163107;-2.356682707;6438.4834297
434;s4_parz;0.3567853353;-7.559470103;6372.6244219
435;s4_niep;3.8517845058;17.279717573;5843.2395179
436;s4_parz;2.9144325717;-3.958037338;7626.730576
437;s4_niep;2.1643564874;-1.410682786;6993.0154008
438;s4_parz;0.6763139012;8.0166551919;6596.9209959
439;s4_niep;3.3735858446;-8.714353151;6633.3752241
440;s4_parz;1.9301699823;1.3379830919;6124.0262701
441;s4_niep;2.1003515763;-7.690096855;7516.0643739
442;s4_parz;2.9355547162;14.065963826;6713.9881471
443;s4_niep;-0.548301932;0.343713535;6084.2714403
444;s4_parz;0.9703419749;1.2141430292;6515.5081492
445;s4_niep;2.9926734376;17.466980811;5854.2681549
446;s4_parz;-0.590820183;-3.085268922;6720.4833661
447;s4_niep;2.3669553922;11.8140615;6323.391114
448;s4_parz;0.1105382704;13.320905082;5887.321511
449;s4_niep;1.5370030839;-11.9105559;5879.4851856
450;s4_parz;0.4039013634;-2.025920732;6871.9167338
451;s4_niep;3.1326948112;1.8149017904;6881.4951466
452;s4_parz;2.2438563594;4.2228126295;6901.7440371
453;s4_niep;0.2963523233;12.632131341;6361.6659933
454;s4_parz;-0.925710326;4.2188012928;6216.7341279
455;s4_niep;1.6443746512;16.896086754;6507.1028262
456;s4_parz;1.5276959117;7.5675607512;5824.4167091
457;s4_niep;3.5208675668;8.5113749344;7309.9023184
458;s4_parz;-0.027024002;33.642673752;6753.6293066
459;s4_niep;3.8380485363;4.763770406;6693.0148255
460;s4_parz;-0.428787913;-4.585568665;6610.5479795
461;s4_niep;3.3504845301;5.5122520122;6362.9430204
462;s4_parz;0.254880678;-4.151670326;5488.8242991
463;s4_niep;1.7939580906;10.06257287;7005.1352905
464;s4_parz;1.056875458;13.904395536;6185.5695004
465;s4_niep;1.7711564176;8.8144084018;6958.9691809
466;s4_parz;3.1712024129;-15.3443604;6494.7192601
467;s4_niep;-0.698933468;1.2064423647;7025.7113307
468;s4_parz;3.2378839987;-11.68605982;7104.6574831
469;s4_niep;3.1638585293;-4.793197014;7753.9207841
470;s4_parz;3.6575366774;17.779233163;7511.2651128
471;s4_niep;0.2148833164;-4.082711611;7389.0787378
472;s4_parz;1.0096831941;5.9416128978;6116.7466692
473;s4_niep;1.3431276913;2.5265525596;8106.0213188
474;s4_parz;0.7676958031;-8.6484041;6896.0482856
475;s4_niep;3.9327992787;1.2506154273;6619.6501212
476;s4_parz;2.3906804111;-19.89965861;7975.5765153
477;s4_niep;-0.272965588;4.9389086293;7033.4718092
478;s4_parz;3.8186960932;18.611683931;7111.070491
479;s4_niep;-0.040964834;0.1566934749;7849.0116844
480;s4_parz;3.0618605279;21.818071137;7705.8108575
481;s4_niep;-0.072223422;-8.58367171;6760.356421
482;s4_parz;-0.776169641;8.9384798109;6984.5390852
483;s4_niep;3.8352059838;5.2913418912;7586.618192
484;s4_parz;1.0825572554;-14.9092286;6796.7137389
485;s4_niep;1.8504303879;-11.20533548;7328.1851586
486;s4_parz;3.7493687504;12.664364057;7605.7381962
487;s4_niep;0.5640336934;-28.90053271;7521.479804
488;s4_parz;0.1847186024;10.015214639;7406.1855728
489;s4_niep;3.1203578138;-13.18102658;6962.2013266
490;s4_parz;1.4002752371;0.0475933021;7350.5891961
491;s4_niep;-0.091750462;-2.653988308;7677.4146986
